,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,balance_wy_diff_post,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_allocations,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,log_pp_pta_end_balance,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_budget,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
8223,19K346,P.S. 346 Abe Stark,2024,19,Elementary School,404.0,K,True,0.009900989942252636,0.6757425665855408,0.2599009871482849,,0.027227722108364105,0.027227734215557575,0.3118811845779419,0.03465346619486809,0.8638613820075989,0.8672277331352234,0.8672277331352234,12280393.237190882,4361336.6142,7919056.622990882,12280393.237190882,7166.46,7953.96,6498.26,6444.76,Active,1.0,0.019801979884505272,0.007425742689520121,0.0,unresolvable,733.9999999999991,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10795.38765891089,19601.625304432877,30397.01296334377,17.738762376237624,19.688019801980197,16.08480198019802,15.952376237623763,2.9921459474297762,0.18237436601666657,0.06476958714898168,Q3,Q3,Q3,Q4
8224,19K404,Academy for Young Writers,2024,19,Junior-Senior High School,452.0,K,True,0.03539822995662689,0.6327433586120605,0.2853982448577881,,0.017699114978313446,0.02876105159521103,0.23893804848194122,0.03097345121204853,0.9225663542747498,0.8984447121620178,0.8984447121620178,9931297.921277452,6191555.6422,3739742.2790774526,9931297.921277452,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.011061946861445904,0.017699114978313446,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,13698.13195176991,8273.766104153656,21971.898055923568,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
8225,19K409,East New York Family Academy,2024,19,Junior-Senior High School,630.0,K,True,0.01587301678955555,0.644444465637207,0.3206349313259125,,0.009523809887468815,0.009523776359856129,0.21904762089252472,0.03650793805718422,0.8841269612312317,0.8568254113197327,0.8568254113197327,12268823.988726461,8553532.104120852,3715291.884605609,12268823.988726461,840.49,168.49,8.4049,672.0,Active,1.0,0.004761904943734407,0.0015873016091063619,0.0031746032182127237,start_balance_div100,8.404899999999998,False,840.49,832.0851,99.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,13577.035085906115,5897.288705723188,19474.323791629304,1.334111111111111,0.2674444444444445,0.013341111111111111,1.0666666666666667,1.6179401399038635,0.0019698295154445757,0.0013733182589857151,Q3,Q1,Q1,Q1
8226,19K422,Spring Creek Community School,2024,19,Junior-Senior High School,372.0,K,True,0.018817204982042313,0.698924720287323,0.22311827540397644,,0.016129031777381897,0.04301076754927635,0.22580644488334656,0.02688172087073326,0.8602150678634644,0.8802432417869568,0.8802432417869568,9145914.3624495,5423985.8763999995,3721928.486049501,9145914.3624495,0.0,0.0,788.0,788.0,Active,1.0,0.01075268816202879,0.008064515888690948,0.024193547666072845,none,0.0,False,800.0,12.0,0.015228426395939087,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,14580.607194623655,10005.184102283605,24585.79129690726,0.0,0.0,2.118279569892473,2.118279569892473,1.8073547734208075,0.0,0.0,Q3,Q1,Q1,Q2
8227,19K452,Frederick Douglass Academy VIII Middle School,2024,19,Middle/Junior High School,200.0,K,True,0.02500000037252903,0.699999988079071,0.2150000035762787,,0.004999999888241291,0.05500000808387995,0.30000001192092896,0.009999999776482582,Above 95%,0.7918949723243713,0.7918949723243713,5839381.2228023335,2973823.0117,2865558.2111023334,5839381.2228023335,4876.0,5932.58,1489.55,1056.58,Active,1.0,0.014999999664723873,0.03999999910593033,0.0,unresolvable,623.6099999999997,False,511.65,977.9,0.6565069987580142,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,14869.115058500001,14327.791055511667,29196.90611401167,24.38,29.6629,7.44775,5.2829,2.2255880272006237,0.19949337861262334,0.10159603858082998,Q2,Q3,Q4,Q2
8228,19K502,FDNY - Captain Vernon A. Richard High School for F,2024,19,Senior High School,231.0,K,True,0.017316017299890518,0.6017315983772278,0.3160173296928406,,0.008658008649945259,0.05627704598009586,0.3722943663597107,0.11255411058664322,0.8398268222808838,0.8720605969429016,0.8720605969429016,6524553.278176956,3695513.9809210994,2829039.2972558565,6524553.278176956,0.0,,0.0,0.0,Inactive,0.0,0.008658008649945259,0.008658008649945259,0.03896103799343109,none,,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,15997.89602130346,12246.923364743967,28244.819386047428,0.0,,0.0,0.0,1.3802827534680495,,,Q3,,,
8229,19K507,Performing Arts and Technology High School,2024,19,Senior High School,363.0,K,True,0.00826446246355772,0.584022045135498,0.3415977954864502,,0.00826446246355772,0.05785123445093632,0.22589531540870667,0.10192837566137314,0.9063360691070557,0.8606005311012268,0.8606005311012268,6664509.216841698,4999671.07596785,1664838.1408738475,6664509.216841698,0.0,0.0,0.0,0.0,Inactive,0.0,0.002754820976406336,0.013774104416370392,0.041322313249111176,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13773.198556385261,4586.330966594622,18359.529522979883,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8230,19K510,World Academy for Total Community Health High Scho,2024,19,Senior High School,141.0,K,True,0.014184396713972092,0.44680851697921753,0.4822694957256317,,0.014184396713972092,0.042553193867206573,0.22695034742355347,0.3404255211353302,0.9219858050346375,0.9225248098373413,0.9225248098373412,4167736.7256631167,2488642.651923081,1679094.0737400358,4167736.7256631167,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.03546099364757538,0.007092198356986046,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,17649.947885979298,11908.46860808536,29558.41649406466,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
8231,19K557,Brooklyn Gardens Elementary School,2024,19,Elementary School,327.0,K,True,0.015290520153939724,0.5229358077049255,0.4067278206348419,,0.030581040307879448,0.024464811198413372,0.2262996882200241,0.14373089373111725,Above 95%,Above 95%,0.95,7445272.442986724,4003803.841,3441468.601986724,7445272.442986724,336.5,119.25,2430.79,2648.04,Active,1.0,0.015290520153939724,0.00917431153357029,0.0,none,0.0,False,2530.83,100.03999999999996,0.04115534455876483,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,12244.048443425076,10524.368813415058,22768.417256840134,1.029051987767584,0.3646788990825688,7.4336085626911315,8.097981651376147,2.491054989534389,0.0029784176432134054,0.0016016875260532711,Q5,Q1,Q1,Q3
8232,19K583,Multicultural High School,2024,19,Senior High School,335.0,K,True,0.0,0.0,0.9402984976768494,,0.0,0.059701502323150635,0.035820893943309784,0.9164178967475891,0.904477596282959,Above 95%,0.95,6583551.70749082,5027454.535200218,1556097.1722906027,6583551.70749082,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.005970149300992489,0.053731344640254974,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,15007.326970746919,4645.066185942098,19652.393156689017,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q5,,,
8233,19K615,Transit Tech Career and Technical Education High S,2024,19,Senior High School,838.0,K,True,0.10739856958389282,0.4964200556278229,0.2780429720878601,,0.016706444323062897,0.1014319583773613,0.29952266812324524,0.07637231796979904,0.8150358200073242,0.812900722026825,0.812900722026825,19168797.971075144,13006373.9153,6162424.055775143,19168797.971075144,0.0,0.0,0.0,0.0,Inactive,0.0,0.005966586992144585,0.03102625347673893,0.06443914026021957,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,15520.732595823389,7353.727990185135,22874.460586008525,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8234,19K618,Academy of Innovative Technology,2024,19,Senior High School,399.0,K,True,0.08771929889917374,0.32832080125808716,0.5363408327102661,,0.027568921446800232,0.02005014568567276,0.2130325883626938,0.08771929889917374,0.8220551609992981,0.8021708726882935,0.8021708726882935,8063233.267745822,5349963.327553377,2713269.940192445,8063233.267745822,0.0,0.0,0.0,0.0,Inactive,0.0,0.00501253129914403,0.01253132801502943,0.002506265649572015,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13408.429392364353,6800.17528870287,20208.604681067223,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q2,,,
8235,19K639,Brooklyn Lab School,2024,19,Senior High School,419.0,K,True,0.1026252955198288,0.2052505910396576,0.656324565410614,,0.014319809153676033,0.021479738876223564,0.19570405781269073,0.15990453958511353,0.8878281712532043,0.8806300759315491,0.8806300759315491,8467392.711776773,5924375.855450816,2543016.856325956,8467392.711776773,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.021479712799191475,0.0,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,14139.321850717939,6069.2526403960765,20208.574491114017,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8236,19K654,Van Siclen Community Middle School,2024,19,Middle/Junior High School,174.0,K,True,0.01149425283074379,0.6206896305084229,0.31609195470809937,,0.028735632076859474,0.02298852987587452,0.26436781883239746,0.1666666716337204,Above 95%,Above 95%,0.95,4927282.40461094,3043945.8724953965,1883336.5321155437,4927282.40461094,,,,,Missing,,0.0,0.02298850566148758,0.0,none,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,17493.941795950555,10823.773173077838,28317.71496902839,,,,,,,,Q5,,,
8237,19K659,Cypress Hills Collegiate Preparatory School,2024,19,Senior High School,405.0,K,True,0.056790124624967575,0.11851851642131805,0.8024691343307495,,0.004938271827995777,0.017283952794969082,0.20000000298023224,0.21481481194496155,0.8938271403312683,0.8767022490501404,0.8767022490501404,8025274.55336167,5719077.592567226,2306196.960794444,8025274.55336167,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.012345679104328156,0.004938271827995777,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14121.179240906731,5694.313483443072,19815.492724349802,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8238,19K660,W. H. Maxwell Career and Technical Education High,2024,19,Senior High School,458.0,K,True,0.024017468094825745,0.5545851588249207,0.3340611457824707,,0.021834060549736023,0.06550216674804688,0.31004366278648376,0.13100436329841614,0.8995633125305176,0.9347488880157471,0.9347488880157472,12073926.268758383,7587375.8188000005,4486550.449958382,12073926.268758383,70.0,62.33,13.99,36.66,Active,1.0,0.0043668122962117195,0.017467249184846878,0.043668121099472046,unresolvable,15.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16566.322748471615,9795.96168113184,26362.284429603456,0.15283842794759825,0.13609170305676854,0.03054585152838428,0.08004366812227073,1.4002143696308023,0.0008214961468701567,0.0005162363808803487,Q4,Q1,Q1,Q1
8239,19K661,Vista Academy,2024,19,Middle/Junior High School,454.0,K,True,0.044052861630916595,0.21365638077259064,0.6784141063690186,,0.017621144652366638,0.046255506575107574,0.2400881052017212,0.17841409146785736,Above 95%,0.898466944694519,0.898466944694519,9329715.179418579,6517109.5685,2812605.6109185787,9329715.179418579,0.0,0.0,1327.6,1327.6,Active,1.0,0.011013215407729149,0.035242289304733276,0.0,none,0.0,False,1327.6,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,14354.866890969162,6195.166543873522,20550.033434842684,0.0,0.0,2.9242290748898676,2.9242290748898676,1.9315583353440846,0.0,0.0,Q4,Q1,Q1,Q2
8240,19K662,Liberty Avenue Middle School,2024,19,Middle/Junior High School,435.0,K,True,0.0712643712759018,0.2137930989265442,0.6643677949905396,,0.03678160905838013,0.013793125748634338,0.2298850566148758,0.24827586114406586,0.9448275566101074,0.8944275975227356,0.8944275975227356,9608411.597267944,6770731.192934352,2837680.4043335924,9608411.597267944,0.0,0.0,3826.0,3826.0,Active,1.0,0.002298850566148758,0.01149425283074379,0.0,none,0.0,False,3726.0,100.0,0.026136957658128592,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,15564.899294101959,6523.403228353086,22088.302522455044,0.0,0.0,8.795402298850576,8.795402298850576,2.5472104885753244,0.0,0.0,Q4,Q1,Q1,Q3
8241,19K663,School of the Future Brooklyn,2024,19,Middle/Junior High School,127.0,K,True,0.015748031437397003,0.5354330539703369,0.4015747904777527,,0.03937007859349251,0.00787404552102089,0.27559053897857666,0.13385826349258423,Above 95%,Above 95%,0.95,3460936.1771554025,2361150.2505,1099785.9266554024,3460936.1771554025,,,,,Missing,,0.007874015718698502,0.0,0.0,none,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,18591.734255905514,8659.73170594805,27251.465961853562,,,,,,,,Q5,,,
8242,19K677,East New York Elementary School of Excellence,2024,19,Elementary School,366.0,K,True,0.0765027329325676,0.3961748778820038,0.48087432980537415,,0.01092896144837141,0.035519097931683064,0.2049180269241333,0.18306010961532593,0.9262295365333557,0.9217863082885742,0.9217863082885742,9212505.121263053,4305903.5164,4906601.604863053,9212505.121263053,0.0,0.0,0.0,0.0,Inactive,0.0,0.02185792289674282,0.013661202043294907,0.0,none,0.0,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11764.76370601093,13406.015313833479,25170.77901984441,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
8243,19K678,East New York Middle School of Excellence,2024,19,Middle/Junior High School,233.0,K,True,0.03433476388454437,0.43776825070381165,0.4806866943836212,,0.01287553645670414,0.034334754571318626,0.2618025839328766,0.1244635209441185,Above 95%,0.9448927044868469,0.9448927044868468,5531140.52653234,3936383.5877,1594756.9388323398,5531140.52653234,0.0,0.0,0.0,0.0,Inactive,0.0,0.0,0.03433476388454437,0.0,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,16894.350161802577,6844.450381254677,23738.800543057252,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q5,,,
8244,19K683,School for Classics High School,2024,19,Senior High School,321.0,K,True,0.14953270554542542,0.37383177876472473,0.32710281014442444,,0.05295950174331665,0.09657320380210876,0.2710280418395996,0.302180677652359,0.9252336621284485,Above 95%,0.95,6745448.454411028,4988987.258138826,1756461.1962722018,6745448.454411028,60.0,0.0,0.0,60.0,Active,1.0,0.009345794096589088,0.021806852892041206,0.06542056053876877,none,0.0,False,60.0,60.0,6000.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,15542.016380494786,5471.841732935208,21013.858113429993,0.18691588785046728,0.0,0.0,0.18691588785046728,1.4262219377219707,0.0,0.0,Q5,Q1,Q1,Q1
8245,19K760,Highland Park Community School,2024,19,Middle/Junior High School,244.0,K,True,0.0450819656252861,0.08606557548046112,0.8237704634666443,,0.02049180306494236,0.02459019236266613,0.16803278028964996,0.15573769807815552,0.9262295365333557,0.8719631433486938,0.8719631433486938,4679679.833333192,3612827.5754407095,1066852.257892483,4679679.833333192,0.0,0.0,0.0,0.0,Inactive,0.0,0.004098360426723957,0.02049180306494236,0.0,none,0.0,False,74.25,74.25,7425.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,14806.670391150448,4372.345319231487,19179.015710381937,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8246,19K764,The Urban Assembly School for Collaborative Health,2024,19,Senior High School,377.0,K,True,0.07692307978868484,0.23076923191547394,0.6021220088005066,,0.029177719727158546,0.06100795976817608,0.1326259970664978,0.17241379618644714,0.7957559823989868,0.8346313238143921,0.8346313238143921,6589831.225857952,5275786.819732117,1314044.4061258351,6589831.225857952,,,,,Missing,,0.0026525198481976986,0.03448275849223137,0.023872679099440575,none,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13994.129495310654,3485.528928715743,17479.6584240264,,,,,,,,Q3,,,
8247,19K907,Legacy School of the Arts,2024,19,Middle/Junior High School,188.0,K,True,0.03723404183983803,0.6436170339584351,0.27659574151039124,,0.021276595070958138,0.02127658762037754,0.28723403811454773,0.042553190141916275,0.914893627166748,0.9142819046974182,0.9142819046974182,4157168.9221929363,2892523.0408999994,1264645.8812929369,4157168.9221929363,0.0,0.0,0.0,0.0,Inactive,0.0,0.010638297535479069,0.010638297535479069,0.0,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,15385.76085585106,6726.839794111366,22112.600649962427,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q4,,,
8248,19K935,M.S. 935,2024,19,Middle/Junior High School,271.0,K,True,0.05904059112071991,0.1328413337469101,0.8007380366325378,,0.0,0.007380038499832153,0.2066420614719391,0.1328413337469101,0.8597785830497742,0.8638148307800293,0.8638148307800293,4685466.487721123,3665704.440299143,1019762.0474219797,4685466.487721123,0.0,0.0,0.0,0.0,Inactive,0.0,0.0036900369450449944,0.0036900369450449944,0.0,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,13526.584650550343,3762.959584582951,17289.544235133293,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q3,,,
8249,19K938,P.S. 938,2024,19,Elementary School,193.0,K,True,0.04663212597370148,0.12953367829322815,0.7927461266517639,,0.015544041059911251,0.015544028021395206,0.2227979302406311,0.18134714663028717,0.9119170904159546,0.856554388999939,0.856554388999939,3639623.017135912,2190130.97394759,1449492.0431883219,3639623.017135912,3994.0,1670.52,0.0,2323.0,Active,1.0,0.0,0.015544041059911251,0.0,unresolvable,0.4800000000000182,False,1531.0,1531.0,153100.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,11347.828880557463,7510.321467297004,18858.150347854466,20.694300518134714,8.655544041450778,0.0,12.036269430051814,2.773356872991287,0.07627489040022935,0.045898160115345234,Q3,Q3,Q3,Q3
8250,19K953,The East New York Arts and Civics High School,2024,19,Senior High School,177.0,K,True,0.02259887009859085,0.5819209218025208,0.31073445081710815,,0.05649717524647713,0.028248582035303116,0.2768361568450928,0.20903955399990082,0.9209039807319641,0.9477514028549194,0.9477514028549194,3689712.842774252,2832646.785,857066.0577742518,3689712.842774252,0.0,0.0,0.0,0.0,Inactive,0.0,0.011299435049295425,0.005649717524647713,0.011299435049295425,none,0.0,False,0.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,16003.654152542375,4842.181117368654,20845.83526991103,0.0,0.0,0.0,0.0,1.3802827534680495,0.0,0.0,Q5,,,
8251,20K030,P.S./I.S. 30 Mary White Ovington,2024,20,K-8 School,888.0,K,True,0.16328829526901245,0.01576576568186283,0.3659909963607788,,0.43355855345726013,0.021396389231085777,0.2105855792760849,0.23536035418510437,0.8074324131011963,0.8204414248466492,0.8204414248466492,18010688.30809779,11598566.279600002,6412122.028497789,18010688.30809779,3421.0,4092.54,1919.14,1247.86,Active,1.0,0.018018018454313278,0.0033783784601837397,0.0,none,0.25999999999953616,False,1265.23,653.9100000000001,0.340730743979074,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,False,13061.448513063066,7220.858140200213,20282.306653263277,3.8524774774774775,4.608716216216216,2.161193693693694,1.4052477477477476,1.6829250471632322,0.03528487833188585,0.02272284062658478,Q3,Q2,Q2,Q1
8252,20K048,P.S. 048 Mapleton,2024,20,Elementary School,499.0,K,True,0.3587174415588379,0.008016032166779041,0.4088176488876343,,0.21042084693908691,0.014028030447661877,0.236472949385643,0.2885771691799164,0.8737474679946899,0.8671984076499939,0.8671984076499939,10871826.245846685,6493763.723537146,4378062.522309539,10871826.245846685,42326.68,37791.6,161.1167,4535.08,Active,1.0,0.008016032166779041,0.006012023892253637,0.0,start_balance_div100,161.1167000000005,False,5075.13,4914.0133000000005,30.49971418232871,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,13013.554556186666,8773.672389397874,21787.226945584538,84.82300601202405,75.73466933867735,0.3228791583166333,9.088336673346694,2.5698880938759623,0.5819675862708314,0.34761041195298126,Q3,Q4,Q4,Q3
8253,20K062,J.H.S. 062 Ditmas,2024,20,Middle/Junior High School,870.0,K,True,0.4367816150188446,0.12068965286016464,0.30344828963279724,,0.12183908373117447,0.017241358757019043,0.16896551847457886,0.25172412395477295,0.9091954231262207,0.8649149537086487,0.8649149537086487,17211803.920038294,11937064.142013377,5274739.7780249175,17211803.920038294,7207.84,4110.72,30.944899999999997,3097.12,Active,1.0,0.009195402264595032,0.008045976981520653,0.0,start_balance_div100,30.944900000000416,False,3094.49,3063.5451,99.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,13720.76338162457,6062.919285086112,19783.682666710683,8.28487356321839,4.72496551724138,0.03556885057471264,3.559908045977011,2.0196827460468327,0.03443660812319855,0.02388314449256667,Q3,Q2,Q2,Q2
8254,20K069,P.S. 69 Vincent D. Grippo School,2024,20,Elementary School,559.0,K,True,0.8872987627983093,0.005366726312786341,0.06082289665937424,,0.03577817603945732,0.010733438190072775,0.1860465109348297,0.4865831732749939,Above 95%,0.9098193049430847,0.9098193049430848,12630947.177378941,7702799.663999999,4928147.513378942,12630947.177378941,47585.86,31317.45,140.73760000000001,16268.41,Active,1.0,0.00894454400986433,0.001788908732123673,0.0,start_balance_div100,140.73760000000038,False,13801.62,13660.8824,97.06633053284978,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,13779.60583899821,8816.006285114387,22595.612124112595,85.12676207513417,56.024060822898036,0.2517667262969589,29.102701252236137,3.4988903856139406,0.4065723031375985,0.24794221336058753,Q4,Q4,Q4,Q4
8255,20K102,P.S. 102 The Bayview,2024,20,Elementary School,1076.0,K,True,0.18122676014900208,0.017657993361353874,0.29182156920433044,,0.46468400955200195,0.04460966773331165,0.230483278632164,0.14869888126850128,0.6161710023880005,0.6032081842422485,0.6032081842422485,22110597.964913905,12958334.637471654,9152263.327442251,22110597.964913905,121070.32,103728.14,37161.21,54503.39,Active,1.0,0.04182156175374985,0.0027881041169166565,0.0,none,0.0,False,45169.62,8008.4100000000035,0.21550455434578164,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,False,12043.061930735737,8505.82093628462,20548.88286702036,112.51888475836432,96.40161710037175,34.5364405204461,50.65370817843866,4.000578311117425,0.8004743117225035,0.46913312866798307,Q1,Q4,Q5,Q4
8256,20K104,P.S./I.S. 104 The Fort Hamilton School,2024,20,K-8 School,1104.0,K,True,0.2246376872062683,0.037137679755687714,0.2663043439388275,,0.4320652186870575,0.039855070412158966,0.15942029654979706,0.16032609343528748,0.6757246255874634,0.6093297004699707,0.6093297004699707,17106061.623262078,12467643.986599999,4638417.636662079,17106061.623262078,133748.16,93863.4,371.93769999999995,39884.76,Active,1.0,0.036231882870197296,0.0036231884732842445,0.0,start_balance_div100,371.9377000000168,False,37193.77,36821.832299999995,99.0,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,11293.155784963767,4201.465250599709,15494.621035563476,121.14869565217391,85.0211956521739,0.3369000905797101,36.127500000000005,3.691464253231228,0.7528559533852803,0.5487142632080645,Q1,Q5,Q4,Q4
8257,20K105,P.S. 105 The Blythebourne,2024,20,Elementary School,1137.0,K,True,0.9199647903442383,0.0017590149072930217,0.04573438689112663,,0.03166227042675018,0.0008795374305918813,0.10729990899562836,0.3430079221725464,Above 95%,0.904707133769989,0.904707133769989,20421348.77913344,12968433.604147362,7452915.1749860775,20421348.77913344,28219.0,38894.11,75229.94,64554.83,Active,1.0,0.0008795074536465108,0.0,0.0,none,0.0,False,67300.37,7929.570000000007,0.10540444402853448,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,False,11405.834304439193,6554.894613004466,17960.72891744366,24.81882145998241,34.20766051011434,66.1652946350044,56.77645558487247,4.10680792564167,0.299913707292772,0.19045808590146626,Q4,Q3,Q4,Q5
8258,20K112,P.S. 112 Lefferts Park,2024,20,Elementary School,749.0,K,True,0.32309746742248535,0.009345794096589088,0.385847806930542,,0.26969292759895325,0.01201600395143032,0.17356474697589874,0.25500667095184326,0.7530040144920349,0.7390053272247314,0.7390053272247314,13235822.38409499,8789462.975806667,4446359.408288324,13235822.38409499,52354.75,27215.38,227.1175,25139.37,Active,1.0,0.009345794096589088,0.0026702270843088627,0.0,start_balance_div100,227.1175000000003,False,23017.98,22790.8625,100.34833291137846,extreme_outlier,False,False,False,False,False,False,False,False,False,False,False,False,False,11734.930541797952,5936.394403589218,17671.324945387172,69.89953271028037,36.33562082777036,0.3032276368491322,33.56391188251001,3.625405368560705,0.3096364371169362,0.20561910858447105,Q2,Q4,Q4,Q4
8259,20K127,P.S. 127 McKinley Park,2024,20,Elementary School,618.0,K,True,0.41747573018074036,0.008090615272521973,0.25080907344818115,,0.30420711636543274,0.01941746473312378,0.23139157891273499,0.234627828001976,0.754045307636261,0.6420177817344666,0.6420177817344666,13707570.128477102,7936194.777099999,5771375.3513771035,13707570.128477102,59103.15,55179.83,9780.42,13703.74,Active,1.0,0.014563106931746006,0.004854368977248669,0.0,none,5.4569682106375694e-12,False,9780.42,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,False,12841.739121521034,9338.795066953242,22180.534188474274,95.63616504854369,89.28775080906149,15.825922330097088,22.17433656957929,3.2638630440748213,0.695293292942131,0.4025500470383545,Q1,Q4,Q4,Q4
8260,20K160,P.S. 160 William T. Sampson,2024,20,Elementary School,953.0,K,True,0.8772298097610474,0.002098635770380497,0.07764952629804611,,0.036726128309965134,0.006295899860560894,0.14375655353069305,0.5131164789199829,Above 95%,0.9168331623077393,0.9168331623077391,19565829.7822403,12425051.1552,7140778.6270403005,19565829.7822403,101384.58,51446.29,529.2230999999999,49938.29,Active,1.0,0.004197271540760994,0.002098635770380497,0.0,start_balance_div100,529.2231000000029,False,58005.36,57476.1369,108.60473947565782,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,13037.829124029382,7492.947142749528,20530.77626677891,106.38465897166842,53.98351521511018,0.555323294858342,52.40114375655824,4.032064279746423,0.4140529431822037,0.26293947444384524,Q4,Q4,Q4,Q4
