,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
2389,2389,19K502,FDNY - Captain Vernon A. Richard High School for F,2020,19.0,Senior High School,269.0,K,True,0.019,0.651,0.29,0.022,0.019,0.0209999999999999,0.323,0.03,83.6%,84.2%,0.8420000000000001,5191050.0,3572705.0,1618345.0,5191050.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13281.4312267658,6016.152416356877,19297.58364312268,,,,,,,,,Q3,,,
2393,2393,19K557,Brooklyn Gardens Elementary School,2020,19.0,Elementary School,309.0,K,True,0.006,0.592,0.369,0.019,0.013,0.02,0.256,0.058,91.9%,94.8%,0.948,6149323.0,3615562.0,2533760.0,6149323.0,,,,,Missing,,,,,none,,,,False,1699.7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11700.84789644013,8199.870550161811,19900.721682847896,,,,,,,,,Q5,,,
2397,2397,19K639,Brooklyn Lab School,2020,19.0,Senior High School,437.0,K,True,0.112,0.249,0.572,0.027,0.039,0.028,0.197,0.291,86.3%,90.3%,0.903,8213515.0,6041396.0,2172120.0,8213515.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13824.70480549199,4970.526315789473,18795.228832951943,,,,,,,,,Q4,,,
2413,2413,20K069,P.S. 69 Vincent D. Grippo School,2020,20.0,Elementary School,772.0,K,True,0.9,0.006,0.047,0.001,0.045,0.0019999999999998,0.127,0.44,Above 95%,90.2%,0.902,12709873.0,8432223.0,4277650.0,12709873.0,,,,,Missing,,,,,none,,,,False,15416.62,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10922.56865284974,5540.9974093264245,16463.566062176167,,,,,,,,,Q4,,,
2450,2450,20K686,Brooklyn School of Inquiry,2020,20.0,K-8 School,534.0,K,True,0.221,0.056,0.037,0.036,0.65,0.0359999999999998,0.073,0.088,28.1%,30.7%,0.307,6418177.0,5139515.0,1278662.0,6418177.0,,,,,Missing,,,,,none,,,,False,541438.07,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9624.559925093634,2394.498127340824,12019.058052434457,,,,,,,,,Q1,,,
2462,2462,21K128,P.S. 128 Bensonhurst,2020,21.0,Elementary School,456.0,K,True,0.265,0.007,0.23,0.015,0.482,0.016,0.182,0.432,84.9%,78.6%,0.7859999999999999,8324023.0,5912062.0,2411961.0,8324023.0,,,,,Missing,,,,,none,,,,False,2412.33,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12965.048245614034,5289.388157894737,18254.43640350877,,,,,,,,,Q3,,,
2483,2483,21K348,High School of Sports Management,2020,21.0,Senior High School,269.0,K,True,0.108,0.349,0.372,0.03,0.141,0.03,0.227,0.167,73.2%,84.4%,0.8440000000000001,4503829.0,3450200.0,1053628.0,4503829.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12826.022304832712,3916.832713754646,16742.85873605948,,,,,,,,,Q3,,,
2490,2490,21K620,William E. Grady Career and Technical Education Hi,2020,21.0,Senior High School,453.0,K,True,0.051,0.508,0.272,0.02,0.15,0.0189999999999999,0.377,0.079,87.6%,84.0%,0.84,11249226.0,6680253.0,4568973.0,11249226.0,,,,,Missing,,,,,none,,,,False,2382.41,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14746.69536423841,10086.033112582782,24832.72847682119,,,,,,,,,Q3,,,
2503,2503,22K197,P.S. 197 - The Kings Highway Academy,2020,22.0,Elementary School,857.0,K,True,0.224,0.079,0.099,0.018,0.58,0.0180000000000001,0.161,0.319,67.1%,71.0%,0.71,13881824.0,8718254.0,5163571.0,13881824.0,,,,,Missing,,,,,none,,,,False,6584.22,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10172.991831971996,6025.170361726954,16198.161026837806,,,,,,,,,Q2,,,
2512,2512,22K240,Andries Hudde,2020,22.0,Middle/Junior High School,678.0,K,True,0.167,0.575,0.17,0.013,0.075,0.0129999999999999,0.254,0.152,84.5%,81.4%,0.8140000000000001,11876837.0,8616472.0,3260365.0,11876837.0,,,,,Missing,,,,,none,,,,False,2333.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12708.660766961651,4808.7979351032445,17517.458702064898,,,,,,,,,Q3,,,
2517,2517,22K277,P.S. 277 Gerritsen Beach,2020,22.0,Elementary School,420.0,K,True,0.174,0.031,0.126,0.014,0.655,0.0139999999999999,0.217,0.069,51.9%,39.8%,0.3979999999999999,8335528.0,4264948.0,4070581.0,8335528.0,,,,,Missing,,,,,none,,,,False,10754.5,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10154.638095238097,9691.859523809524,19846.49523809524,,,,,,,,,Q1,,,
2522,2522,22K361,P.S. 361 East Flatbush Early Childhood School,2020,22.0,Elementary School,557.0,K,True,0.057,0.734,0.156,0.007,0.045,0.008,0.248,0.23,86.0%,86.2%,0.862,11851299.0,6599030.0,5252269.0,11851299.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11847.450628366249,9429.567324955116,21277.017953321363,,,,,,,,,Q4,,,
2560,2560,24Q013,P.S. 013 Clement C. Moore,2020,24.0,Elementary School,1391.0,Q,True,0.295,0.08,0.564,0.012,0.049,0.0120000000000001,0.147,0.277,76.6%,79.4%,0.794,20963212.0,14606292.0,6356921.0,20963212.0,,,,,Missing,,,,,none,,,,False,5689.2,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10500.569374550683,4570.036664270309,15070.605319913731,,,,,,,,,Q3,,,
2564,2564,24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,2020,24.0,Elementary School,468.0,Q,True,0.068,0.0,0.923,0.002,0.006,0.0029999999999999,0.214,0.624,82.7%,85.2%,0.852,9798512.0,5851062.0,3947450.0,9798512.0,,,,,Missing,,,,,none,,,,False,298.6,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12502.26923076923,8434.722222222223,20936.991452991453,,,,,,,,,Q4,,,
2574,2574,24Q088,P.S. 088 Seneca,2020,24.0,Elementary School,790.0,Q,True,0.082,0.02,0.509,0.018,0.371,0.0179999999999999,0.206,0.113,73.2%,64.2%,0.642,15551228.0,8672424.0,6878804.0,15551228.0,,,,,Missing,,,,,none,,,,False,8735.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10977.751898734175,8707.346835443039,19685.098734177216,,,,,,,,,Q2,,,
2576,2576,24Q091,P.S. 091 Richard Arkwright,2020,24.0,Elementary School,782.0,Q,True,0.031,0.022,0.518,0.006,0.423,0.0059999999999999,0.161,0.102,67.3%,55.3%,0.5529999999999999,14328848.0,7027337.0,7301512.0,14328848.0,,,,,Missing,,,,,none,,,,False,6601.52,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,8986.364450127878,9336.971867007673,18323.33503836317,,,,,,,,,Q1,,,
2577,2577,24Q093,I.S. 093 Ridgewood,2020,24.0,Middle/Junior High School,1155.0,Q,True,0.076,0.023,0.706,0.01,0.184,0.011,0.216,0.141,91.6%,75.2%,0.752,18365946.0,13847077.0,4518869.0,18365946.0,,,,,Missing,,,,,none,,,,False,1089.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11988.811255411256,3912.4406926406928,15901.251948051948,,,,,,,,,Q2,,,
2636,2636,25Q214,P.S. 214 Cadwallader Colden,2020,25.0,Elementary School,413.0,Q,True,0.615,0.073,0.274,0.019,0.019,0.019,0.16,0.208,75.8%,71.0%,0.71,7350129.0,4666583.0,2683547.0,7350129.0,,,,,Missing,,,,,none,,,,False,5807.49,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11299.232445520582,6497.692493946731,17796.922518159805,,,,,,,,,Q2,,,
2647,2647,25Q285,World Journalism Preparatory: A College Board Scho,2020,25.0,Junior-Senior High School,606.0,Q,True,0.172,0.04,0.383,0.035,0.371,0.0339999999999999,0.196,0.018,57.8%,45.8%,0.4579999999999999,9061044.0,6518509.0,2542535.0,9061044.0,,,,,Missing,,,,,none,,,,False,2558.85,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10756.615511551156,4195.602310231023,14952.217821782178,,,,,,,,,Q1,,,
2653,2653,25Q525,Townsend Harris High School,2020,25.0,Senior High School,1219.0,Q,True,0.554,0.051,0.114,0.092,0.189,0.0919999999999998,0.073,0.001,49.5%,40.3%,0.4029999999999999,14828143.0,13184990.0,1643154.0,14828143.0,,,,,Missing,,,,,none,,,,False,25343.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10816.234618539787,1347.952420016407,12164.18621821165,,,,,,,,,Q1,,,
2690,2690,27Q045,P.S. 045 Clarence Witherspoon,2020,27.0,Elementary School,329.0,Q,True,0.079,0.657,0.201,0.043,0.021,0.0419999999999999,0.17,0.1,88.8%,72.3%,0.723,7910120.0,3467131.0,4442989.0,7910120.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10538.392097264436,13504.52583586626,24042.9179331307,,,,,,,,,Q2,,,
2699,2699,27Q065,P.S. 65 - The Raymond York Elementary School,2020,27.0,Elementary School,472.0,Q,True,0.4,0.059,0.422,0.072,0.047,0.0720000000000001,0.18,0.1,71.8%,75.0%,0.75,7967731.0,4792595.0,3175136.0,7967731.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10153.802966101695,6726.983050847458,16880.786016949154,,,,,,,,,Q2,,,
2714,2714,27Q155,P.S. 155,2020,27.0,Elementary School,547.0,Q,True,0.333,0.188,0.214,0.25,0.015,0.25,0.148,0.051,89.9%,65.9%,0.659,8260719.0,4889786.0,3370933.0,8260719.0,,,,,Missing,,,,,none,,,,False,7496.53,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,8939.279707495429,6162.583180987203,15101.862888482632,,,,,,,,,Q2,,,
2725,2725,27Q260,Frederick Douglass Academy VI High School,2020,27.0,Senior High School,321.0,Q,True,0.009,0.461,0.508,0.016,0.006,0.0159999999999999,0.24,0.321,79.4%,91.1%,0.911,6227523.0,4380067.0,1847456.0,6227523.0,,,,,Missing,,,,,none,,,,False,491.09,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13645.068535825543,5755.314641744549,19400.383177570093,,,,,,,,,Q4,,,
2728,2728,27Q282,Knowledge and Power Preparatory Academy VI,2020,27.0,Middle/Junior High School,279.0,Q,True,0.004,0.384,0.573,0.014,0.025,0.014,0.183,0.065,86.0%,79.6%,0.7959999999999999,3907336.0,3325253.0,582084.0,3907336.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11918.469534050178,2086.3225806451615,14004.78853046595,,,,,,,,,Q3,,,
2736,2736,27Q317,Waterside Children's Studio School,2020,27.0,Elementary School,509.0,Q,True,0.047,0.22,0.468,0.047,0.218,0.047,0.193,0.1,67.0%,61.0%,0.61,9348468.0,5432655.0,3915813.0,9348468.0,,,,,Missing,,,,,none,,,,False,952.52,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10673.19253438114,7693.149312377211,18366.34184675835,,,,,,,,,Q2,,,
2737,2737,27Q318,Waterside School For Leadership,2020,27.0,Middle/Junior High School,223.0,Q,True,0.045,0.52,0.327,0.04,0.067,0.0409999999999999,0.265,0.072,87.9%,78.3%,0.7829999999999999,4041999.0,3169668.0,872330.0,4041999.0,,,,,Missing,,,,,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14213.757847533632,3911.7937219730943,18125.55605381166,,,,,,,,,Q3,,,
2738,2738,27Q319,Village Academy,2020,27.0,Middle/Junior High School,371.0,Q,True,0.022,0.523,0.437,0.011,0.008,0.0099999999999999,0.27,0.146,83.0%,86.3%,0.863,6826738.0,5484602.0,1342136.0,6826738.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14783.293800539084,3617.6172506738544,18400.911051212937,,,,,,,,,Q4,,,
2740,2740,27Q324,Rockaway Park High School for Environmental Sustai,2020,27.0,Senior High School,288.0,Q,True,0.021,0.455,0.382,0.038,0.104,0.0379999999999999,0.319,0.132,88.2%,86.5%,0.865,6092253.0,4433161.0,1659092.0,6092253.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15392.920138888889,5760.736111111111,21153.65625,,,,,,,,,Q4,,,
2742,2742,27Q334,Epic High School - North,2020,27.0,Senior High School,444.0,Q,True,0.279,0.149,0.437,0.088,0.047,0.0879999999999999,0.146,0.083,70.9%,72.0%,0.72,6346822.0,5458880.0,887942.0,6346822.0,,,,,Missing,,,,,none,,,,False,766.34,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12294.774774774774,1999.8693693693697,14294.644144144144,,,,,,,,,Q2,,,
2743,2743,27Q351,Rockaway Collegiate High School,2020,27.0,Senior High School,327.0,Q,True,0.018,0.544,0.358,0.012,0.067,0.0129999999999999,0.281,0.122,89.9%,84.8%,0.848,5890577.0,4614456.0,1276121.0,5890577.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14111.48623853211,3902.510703363914,18013.996941896025,,,,,,,,,Q3,,,
2752,2752,28Q048,P.S. 048 William Wordsworth,2020,28.0,Elementary School,544.0,Q,True,0.217,0.498,0.224,0.05,0.011,0.05,0.204,0.085,88.6%,83.0%,0.83,9179083.0,5776221.0,3402862.0,9179083.0,,,,,Missing,,,,,none,,,,False,9698.05,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10618.05330882353,6255.261029411765,16873.314338235294,,,,,,,,,Q3,,,
2756,2756,28Q072,Catherine & Count Basie Middle School 72,2020,28.0,Middle/Junior High School,272.0,Q,True,0.07,0.676,0.147,0.074,0.033,0.0739999999999999,0.294,0.085,78.3%,77.4%,0.774,6894231.0,3921977.0,2972254.0,6894231.0,,,,,Missing,,,,,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14419.033088235294,10927.404411764706,25346.4375,,,,,,,,,Q3,,,
2758,2758,28Q082,P.S. 082 Hammond,2020,28.0,Elementary School,612.0,Q,True,0.235,0.052,0.665,0.033,0.015,0.0329999999999999,0.173,0.325,80.1%,85.2%,0.852,10174472.0,7034569.0,3139903.0,10174472.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11494.393790849674,5130.56045751634,16624.95424836601,,,,,,,,,Q4,,,
2780,2780,28Q287,The Emerson School,2020,28.0,Middle/Junior High School,359.0,Q,True,0.251,0.409,0.259,0.064,0.017,0.0639999999999999,0.217,0.142,83.6%,82.4%,0.8240000000000001,6469900.0,5215600.0,1254300.0,6469900.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14528.133704735375,3493.8718662952647,18022.00557103064,,,,,,,,,Q3,,,
2782,2782,28Q310,Queens Collegiate: A College Board School,2020,28.0,Junior-Senior High School,672.0,Q,True,0.281,0.415,0.19,0.097,0.016,0.0979999999999999,0.147,0.088,87.4%,72.9%,0.7290000000000001,9643038.0,7737818.0,1905220.0,9643038.0,,,,,Missing,,,,,none,,,,False,257.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11514.610119047618,2835.1488095238096,14349.75892857143,,,,,,,,,Q2,,,
2784,2784,28Q325,Hillside Arts & Letters Academy,2020,28.0,Senior High School,452.0,Q,True,0.192,0.412,0.305,0.069,0.022,0.069,0.186,0.124,70.6%,71.9%,0.7190000000000001,6676876.0,5654342.0,1022534.0,6676876.0,,,,,Missing,,,,,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12509.606194690265,2262.2433628318586,14771.849557522124,,,,,,,,,Q2,,,
2786,2786,28Q332,Redwood Middle School,2020,28.0,Middle/Junior High School,273.0,Q,True,0.121,0.707,0.084,0.066,0.022,0.066,0.223,0.04,62.3%,64.6%,0.6459999999999999,5166207.0,3954602.0,1211605.0,5166207.0,,,,,Missing,,,,,none,,,,False,907.57,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14485.721611721612,4438.113553113553,18923.835164835164,,,,,,,,,Q2,,,
2813,2813,29Q132,P.S. 132 Ralph Bunche,2020,29.0,Elementary School,323.0,Q,True,0.015,0.889,0.08,0.009,0.006,0.0099999999999999,0.22,0.037,73.1%,60.0%,0.6,6729665.0,3873386.0,2856279.0,6729665.0,,,,,Missing,,,,,none,,,,False,869.63,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11991.907120743032,8842.969040247677,20834.876160990712,,,,,,,,,Q2,,,
2817,2817,29Q138,P.S./M.S. 138 Sunrise,2020,29.0,K-8 School,623.0,Q,True,0.05,0.754,0.127,0.037,0.032,0.0369999999999999,0.173,0.069,75.8%,66.5%,0.665,10470875.0,6364788.0,4106087.0,10470875.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10216.353130016052,6590.8298555377205,16807.182985553773,,,,,,,,,Q2,,,
2818,2818,29Q147,P.S./M.S. 147 Ronald McNair,2020,29.0,K-8 School,559.0,Q,True,0.018,0.844,0.102,0.021,0.014,0.022,0.211,0.064,65.8%,59.9%,0.599,9629797.0,6064612.0,3565185.0,9629797.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10849.03756708408,6377.790697674419,17226.828264758497,,,,,,,,,Q2,,,
2821,2821,29Q181,P.S. 181 Brookfield,2020,29.0,Elementary School,322.0,Q,True,0.04,0.745,0.149,0.056,0.009,0.057,0.28,0.043,69.9%,66.3%,0.6629999999999999,7545813.0,3478791.0,4067022.0,7545813.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10803.698757763976,12630.503105590062,23434.201863354036,,,,,,,,,Q2,,,
2824,2824,29Q208,P.S./I.S. 208,2020,29.0,K-8 School,742.0,Q,True,0.081,0.72,0.137,0.049,0.013,0.049,0.197,0.018,41.1%,37.1%,0.371,10531856.0,7841774.0,2690082.0,10531856.0,,,,,Missing,,,,,none,,,,False,15340.18,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10568.42857142857,3625.447439353099,14193.87601078167,,,,,,,,,Q1,,,
2826,2826,29Q243,Institute for Health Professions at Cambria Height,2020,29.0,Senior High School,449.0,Q,True,0.082,0.699,0.163,0.04,0.016,0.04,0.107,0.102,78.4%,68.9%,0.6890000000000001,6700854.0,6068809.0,632045.0,6700854.0,,,,,Missing,,,,,none,,,,False,377.58,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13516.278396436526,1407.6726057906458,14923.951002227172,,,,,,,,,Q2,,,
2829,2829,29Q259,Pathways College Preparatory School: A College Boa,2020,29.0,Junior-Senior High School,585.0,Q,True,0.08,0.822,0.051,0.034,0.012,0.035,0.164,0.024,74.0%,53.5%,0.535,8324610.0,6322645.0,2001965.0,8324610.0,,,,,Missing,,,,,none,,,,False,977.58,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10807.940170940172,3422.162393162393,14230.102564102564,,,,,,,,,Q1,,,
2837,2837,29Q313,Benjamin Franklin High School for Finance & Inform,2020,29.0,Senior High School,413.0,Q,True,0.165,0.569,0.177,0.068,0.022,0.067,0.172,0.116,83.8%,69.3%,0.693,6289159.0,5467205.0,821954.0,6289159.0,,,,,Missing,,,,,none,,,,False,1338.39,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13237.78450363196,1990.2033898305085,15227.98789346247,,,,,,,,,Q2,,,
2850,2850,30Q070,P.S. 070,2020,30.0,Elementary School,811.0,Q,True,0.157,0.025,0.432,0.021,0.366,0.0199999999999999,0.143,0.221,79.0%,73.5%,0.735,13154318.0,7833195.0,5321123.0,13154318.0,,,,,Missing,,,,,none,,,,False,24819.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9658.686806411835,6561.187422934649,16219.874229346486,,,,,,,,,Q2,,,
2861,2861,30Q141,I.S. 141 The Steinway,2020,30.0,Middle/Junior High School,1179.0,Q,True,0.176,0.036,0.382,0.03,0.377,0.0289999999999999,0.151,0.083,58.9%,60.4%,0.604,15756084.0,12363039.0,3393045.0,15756084.0,,,,,Missing,,,,,none,,,,False,4346.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10486.038167938932,2877.9007633587785,13363.93893129771,,,,,,,,,Q2,,,
2863,2863,30Q148,P.S. 148 Queens,2020,30.0,Elementary School,772.0,Q,True,0.144,0.006,0.816,0.003,0.031,0.003,0.202,0.297,75.9%,79.7%,0.797,15105744.0,8250074.0,6855669.0,15105744.0,,,,,Missing,,,,,none,,,,False,3233.64,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10686.624352331606,8880.400259067357,19567.02590673575,,,,,,,,,Q3,,,
2869,2869,30Q171,P.S. 171 Peter G. Van Alst,2020,30.0,Elementary School,430.0,Q,True,0.153,0.279,0.481,0.019,0.067,0.0199999999999999,0.274,0.184,92.6%,90.7%,0.907,8523902.0,4765419.0,3758482.0,8523902.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11082.36976744186,8740.655813953488,19823.027906976746,,,,,,,,,Q4,,,
2873,2873,30Q227,I.S. 227 Louis Armstrong,2020,30.0,Middle/Junior High School,1570.0,Q,True,0.166,0.092,0.477,0.023,0.241,0.024,0.141,0.045,67.8%,61.8%,0.618,21065272.0,15623162.0,5442110.0,21065272.0,,,,,Missing,,,,,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,9951.058598726117,3466.312101910828,13417.370700636942,,,,,,,,,Q2,,,
2880,2880,30Q286,"Young Women's Leadership School, Astoria",2020,30.0,Junior-Senior High School,578.0,Q,True,0.355,0.087,0.396,0.014,0.149,0.013,0.154,0.031,77.3%,67.9%,0.679,7560364.0,6266584.0,1293780.0,7560364.0,,,,,Missing,,,,,none,,,,False,1560.51,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10841.840830449826,2238.3737024221455,13080.214532871973,,,,,,,,,Q2,,,
